customerid,acquisitiondate,age,gender,churn,retentionperiod,companytype,acquisitioncost,totalspend,marketingchannel,customerinteractions,paymentmethod,billingissues,frequencyofbillingissues,city
4e61e5f3-05c2-441a-9f5c-7cc0e59aab92,2024-05-17,27,Female,0,469,Education,"₹13,967","₹90,116",Partner Website,20,Bank Transfer,Yes,9,Delhi
378757b9-6825-4ff4-9e64-1bddf98f1dfa,2022-10-27,21,Male,0,633,Healthcare,"₹40,258","₹56,633",Email Campaign,9,Credit Card,Yes,0,Delhi
7e8b64c1-b55a-43f9-910d-e1ac89d3ba50,2024-05-20,34,Male,1,50,Healthcare,"₹3,634","₹81,702",Word of Mouth,39,Credit Card,No,0,Delhi
c50a924e-9784-4f35-8869-17463d8243d4,2023-07-22,39,Female,1,332,Healthcare,"₹17,243","₹52,913",Google Ads,4,UPI,Yes,0,Delhi
9594b082-e762-47af-b121-ea4f4b59ecd0,2024-10-07,39,Male,0,113,Manufacturing,"₹15,934","₹95,776",Direct Traffic,19,UPI,Yes,1,Delhi
49bab497-d6b9-4668-b37d-0dcfcf5d3d1e,2023-07-09,43,Female,1,688,E-Commerce,"₹48,275","₹26,991",Partner Website,38,Bank Transfer,No,0,Delhi
84ed2ed1-aa94-416c-8ffa-8289d690d89f,2022-11-16,36,Male,0,482,Retail,"₹10,733","₹55,845",Word of Mouth,27,Credit Card,Yes,0,Delhi
4271b4f6-5203-4099-a0f1-566121567879,2024-05-12,38,Male,0,416,E-Commerce,"₹49,646","₹99,505",Direct Traffic,45,UPI,No,0,Delhi
aee4b733-9439-49e4-a5cc-bdb2ac0e54b0,2022-12-12,53,Male,0,536,Education,"₹1,641","₹56,312",Word of Mouth,43,UPI,Yes,0,Delhi
b0b92fab-5297-4cba-b269-6b4a282e5e41,2023-10-03,63,Male,1,286,Healthcare,"₹18,519","₹11,561",Direct Traffic,13,UPI,No,0,Delhi
7aa46b26-8d47-4ff3-9cca-1ffaeebfee36,2022-12-25,26,Male,1,599,E-Commerce,"₹20,884","₹17,901",Word of Mouth,13,Bank Transfer,No,0,Delhi
ecfe8ab5-2a47-427f-b30e-01a675912a32,2023-11-17,19,Male,1,556,Manufacturing,"₹43,403","₹96,556",Partner Website,22,Credit Card,Yes,4,Delhi
d4ddcfed-dc03-41de-8f90-807bbd206224,2024-09-13,26,Female,1,191,Consulting,"₹46,234","₹63,875",Google Ads,28,UPI,No,9,Delhi
d82e5a43-0a0b-4458-a27e-ef394a775d5c,2023-06-12,51,Female,1,192,Education,"₹36,629","₹26,917",Word of Mouth,47,Credit Card,Yes,0,Delhi
c37b612d-11e6-46be-b0d2-2041a661ebd6,2023-04-20,46,Female,1,553,Finance,"₹23,467","₹63,120",Word of Mouth,45,UPI,Yes,0,Delhi
b3cc9c57-5327-4e6b-afa9-8cbd5d993edb,2022-10-31,65,Male,1,300,E-Commerce,"₹41,103","₹2,988",Instagram Ads,22,UPI,Yes,2,Delhi
aa2b0cd0-d5df-417b-b744-1df9f7edf088,2024-07-14,64,Female,1,521,Finance,"₹11,672","₹15,256",Email Campaign,43,Credit Card,Yes,7,Delhi
990890f4-1d76-4378-bd1f-26a4c3c12b6c,2023-05-31,33,Male,1,237,Healthcare,"₹16,890","₹88,728",Partner Website,19,Credit Card,No,9,Delhi
daefd151-fd97-4d3b-af7a-b698420eadf8,2022-12-24,43,Male,0,568,Manufacturing,"₹3,767","₹29,230",Direct Traffic,8,Credit Card,Yes,0,Delhi
384d4611-db3d-470c-8a54-4932ba6be03a,2023-02-15,30,Female,1,613,Manufacturing,"₹39,832","₹60,778",Partner Website,8,Bank Transfer,No,0,Delhi
f155a27f-82d9-4229-9693-edce2693534d,2024-05-26,23,Male,1,89,E-Commerce,"₹26,667","₹46,833",Referral Program,42,UPI,No,0,Delhi
694fe844-e4e0-47b5-a07d-fba73785f201,2024-06-22,48,Male,1,459,Education,"₹21,812","₹23,625",Direct Traffic,26,Bank Transfer,Yes,0,Delhi
9f0a2f51-3f0e-4a37-9719-6221855710da,2023-08-16,35,Male,1,686,Education,"₹28,340","₹33,088",Partner Website,48,Credit Card,Yes,1,Delhi
d6783ddc-a042-4730-a971-ce059573e9c3,2023-10-18,56,Male,1,634,Manufacturing,"₹19,490","₹80,650",Google Ads,26,UPI,Yes,3,Delhi
1c0d6c11-d864-4914-9d5a-2f9756f65cef,2024-06-20,35,Male,1,338,Education,"₹44,679","₹42,167",Direct Traffic,23,Bank Transfer,Yes,5,Delhi
ab40529e-1e06-4a74-a624-dab18b01a3a3,2024-02-13,56,Female,1,549,Manufacturing,"₹6,406","₹72,291",Direct Traffic,43,UPI,No,7,Delhi
20a87844-21c3-4e9a-bfe6-2e61b14cb922,2023-10-31,59,Female,1,620,E-Commerce,"₹49,296","₹66,303",Partner Website,13,Bank Transfer,Yes,0,Delhi
724e228b-a140-4b10-8599-f5eda5111be0,2024-03-24,19,Female,1,56,Retail,"₹40,879","₹77,361",Direct Traffic,28,Credit Card,No,0,Delhi
a9e82c9e-91f6-40b9-8b89-241a018cd408,2023-01-27,25,Male,1,715,Manufacturing,"₹17,797","₹89,229",Instagram Ads,9,Bank Transfer,Yes,5,Delhi
05a675b6-a896-4aee-b3f6-35fc0e9561d3,2024-04-07,58,Male,1,591,Finance,"₹2,511","₹5,117",Email Campaign,20,UPI,Yes,1,Delhi
d0a92ea6-9579-4965-a74d-a477f6a3ca27,2022-12-26,59,Male,0,228,Education,"₹44,514","₹91,265",Direct Traffic,19,UPI,Yes,6,Delhi
f24def76-abd3-4c64-bfa1-76f0ddf85412,2023-04-23,59,Female,0,416,Manufacturing,"₹47,058","₹98,718",Email Campaign,48,UPI,Yes,8,Delhi
dc91a029-5f70-4538-8812-e41a988d155f,2023-09-16,53,Male,1,378,Manufacturing,"₹12,238","₹61,710",Partner Website,39,UPI,No,1,Delhi
7f3685c7-dd61-4d67-8553-795735666744,2023-06-12,44,Female,1,722,E-Commerce,"₹29,297","₹95,426",Word of Mouth,12,Credit Card,No,0,Delhi
8e212ce9-10b0-4c1a-ba46-455ea2a964c6,2023-12-18,59,Male,0,565,Education,"₹47,998","₹95,876",Facebook Ads,15,Bank Transfer,Yes,0,Delhi
