customerid,acquisitiondate,age,gender,churn,retentionperiod,companytype,acquisitioncost,totalspend,marketingchannel,customerinteractions,paymentmethod,billingissues,frequencyofbillingissues,city
a511c6c4-eb01-4dae-aa4b-14d20497cdce,2024-09-11,29,Male,0,474,Consulting,"₹39,473","₹69,879",Google Ads,25,UPI,No,8,Mumbai
918adf3d-fb7a-449f-8e7e-2dc662cd3713,2022-12-04,48,Female,0,493,Consulting,"₹4,895","₹68,592",Google Ads,18,UPI,No,8,Mumbai
b6c0dff4-9956-4a24-bb8b-30388433629e,2023-11-18,50,Female,1,309,Manufacturing,"₹15,790","₹85,728",Email Campaign,44,UPI,No,7,Mumbai
2714813f-b474-4796-8ba1-5275e2b1d97c,2023-07-31,29,Male,1,180,Tech,"₹22,651","₹90,012",Partner Website,44,Bank Transfer,Yes,0,Mumbai
dd9c451a-5754-4198-bba0-b6392160896d,2024-06-30,34,Female,0,269,Consulting,"₹4,191","₹10,416",Partner Website,18,UPI,Yes,2,Mumbai
fb1dd278-77ac-45e0-9bfc-64c92c9b8a90,2023-09-13,24,Female,1,295,Retail,"₹7,970","₹40,994",Email Campaign,10,Bank Transfer,Yes,5,Mumbai
d7ff1abb-8186-4f92-888a-f93244240b7f,2023-07-07,18,Female,1,723,E-Commerce,"₹4,341","₹67,422",Instagram Ads,7,Credit Card,Yes,0,Mumbai
ab4649c3-c091-4460-be2f-4d16593b6045,2023-03-21,22,Female,0,134,E-Commerce,"₹37,616","₹9,584",Google Ads,44,Credit Card,No,0,Mumbai
ab6baab0-aa95-46ea-a418-3367f83abc2e,2023-11-29,25,Female,0,462,Consulting,"₹18,276","₹94,302",Instagram Ads,14,Bank Transfer,No,0,Mumbai
79386fef-ca2a-495a-a383-f68d3688d8cd,2024-08-27,54,Female,1,526,Tech,"₹6,560","₹19,830",Referral Program,15,Bank Transfer,No,0,Mumbai
3edceca6-43a8-45c1-b657-3b860d40652b,2024-08-17,18,Male,0,469,E-Commerce,"₹28,084","₹86,825",Google Ads,16,Bank Transfer,No,6,Mumbai
77e8dcd8-1bfd-445a-a51a-adc39b141f9d,2023-01-05,55,Male,1,714,Finance,"₹48,793","₹78,066",Referral Program,2,Bank Transfer,Yes,7,Mumbai
d6ebd685-342c-477c-b2c2-82121e54be04,2024-07-06,52,Female,1,187,E-Commerce,"₹4,800","₹4,591",Facebook Ads,30,UPI,Yes,0,Mumbai
05e2725b-6212-4143-95b0-6f9aee5a6b56,2022-12-17,47,Female,1,201,Education,"₹3,838","₹94,878",Instagram Ads,30,Bank Transfer,No,4,Mumbai
d82b9462-ff33-4bc0-ae2b-43999415a169,2024-05-03,37,Male,0,523,Tech,"₹5,987","₹22,395",Email Campaign,18,Bank Transfer,Yes,0,Mumbai
11e5fb43-3b40-44a6-8480-6229e3a8aed9,2022-10-11,48,Male,1,340,Consulting,"₹36,782","₹55,182",Google Ads,31,Bank Transfer,Yes,0,Mumbai
a806e392-8f37-4db8-b184-e4d6a609a5ec,2023-10-21,33,Male,0,432,Consulting,"₹30,029","₹17,738",Instagram Ads,44,UPI,Yes,0,Mumbai
3b9b7268-a579-4d74-b506-595e885f2b51,2024-02-18,24,Male,0,698,E-Commerce,"₹30,762","₹3,631",Email Campaign,48,UPI,Yes,3,Mumbai
bf3f1978-1470-4a69-a55a-de829d6e08d5,2023-05-16,37,Male,0,705,Tech,"₹11,780","₹18,905",Facebook Ads,13,UPI,No,0,Mumbai
6eff260d-be72-4594-be93-f080707c7dfd,2024-06-05,44,Female,0,688,Retail,"₹43,575","₹20,056",Google Ads,20,Credit Card,Yes,5,Mumbai
2786f9df-33e9-4b52-b782-56062069b4e2,2024-06-24,60,Male,0,695,Finance,"₹29,304","₹90,082",Referral Program,49,UPI,No,3,Mumbai
e466b3bf-bca5-411c-b507-a11ffdecf145,2024-07-05,35,Male,1,492,Consulting,"₹10,415","₹36,447",Facebook Ads,35,Bank Transfer,Yes,5,Mumbai
e73f4e4c-f83e-41c9-aabf-c708687aba3a,2024-06-18,24,Male,0,396,Tech,"₹11,658","₹55,418",Partner Website,23,UPI,Yes,0,Mumbai
ba2d041d-6875-487a-81a2-e5d5f4de984d,2024-07-15,38,Female,0,579,Consulting,"₹9,121","₹38,190",Email Campaign,42,UPI,No,1,Mumbai
582f6218-abeb-46d9-a9e8-35d12cf2d6b7,2023-01-09,32,Female,0,672,Consulting,"₹11,047","₹27,014",Direct Traffic,33,Bank Transfer,No,0,Mumbai
f618b5d8-e5fa-493b-b332-87ccece24fb0,2023-10-02,53,Male,0,284,Education,"₹23,677","₹73,999",Google Ads,38,UPI,Yes,2,Mumbai
800fdd6f-81c4-4025-b677-e49306ebec26,2024-08-18,24,Male,0,237,E-Commerce,"₹46,753","₹51,278",Google Ads,35,Credit Card,Yes,4,Mumbai
dad45bcc-ebdd-4d86-9175-7b073c9eda8c,2024-09-04,25,Female,1,479,Education,"₹2,959","₹2,780",Word of Mouth,36,UPI,No,9,Mumbai
eae945ac-feb5-4c06-a7bc-c65e1ff82634,2024-06-09,65,Female,0,124,E-Commerce,"₹29,268","₹92,643",Word of Mouth,20,Credit Card,Yes,0,Mumbai
dcda8658-4d01-43ce-a823-032113e3de9b,2024-02-25,53,Female,0,507,Consulting,"₹38,541","₹60,258",Facebook Ads,3,Credit Card,Yes,0,Mumbai
88dee6fc-2635-4c2d-9677-a2bd588105a8,2023-11-30,51,Male,1,712,Tech,"₹42,725","₹98,123",Google Ads,8,Credit Card,No,0,Mumbai
49905621-e380-4016-8c2c-8e101ef3d3fd,2024-06-03,56,Male,0,219,Manufacturing,"₹38,691","₹43,192",Email Campaign,40,Bank Transfer,Yes,0,Mumbai
fef5c6ca-ccfe-4327-9a33-1fbcad5e9dd2,2023-05-29,24,Male,1,513,E-Commerce,"₹17,934","₹60,300",Facebook Ads,32,UPI,Yes,1,Mumbai
6ec07cdb-223b-45de-97c8-fd9f6db69d01,2023-01-28,61,Male,1,565,Manufacturing,"₹38,747","₹91,504",Referral Program,29,Credit Card,Yes,5,Mumbai
a76a3012-cde5-4fbb-8369-534228eebd43,2023-05-13,28,Female,1,452,Finance,"₹15,919","₹44,923",Facebook Ads,7,Credit Card,Yes,0,Mumbai
4fa26ae7-63b3-4194-a362-252b3e2034ec,2024-09-30,63,Male,1,669,Education,"₹35,517","₹90,196",Facebook Ads,2,UPI,Yes,0,Mumbai
45ebbf97-4cf7-4ad0-b725-d67cd7a3e7b1,2023-02-10,22,Female,0,634,Manufacturing,"₹36,077","₹3,395",Direct Traffic,21,Bank Transfer,No,0,Mumbai
a547c138-9313-4f12-a38f-9ee38c39ea0e,2023-10-28,58,Female,0,162,Education,"₹3,421","₹98,384",Referral Program,6,Bank Transfer,Yes,0,Mumbai
cac8ceda-c7d1-494d-b98a-fdf68340d8ff,2024-04-19,27,Female,1,84,E-Commerce,"₹5,176","₹16,779",Partner Website,28,Credit Card,No,2,Mumbai
8b2027a0-b9b1-4e6e-a87d-0c2663462104,2023-09-20,31,Female,1,539,E-Commerce,"₹20,925","₹72,028",Word of Mouth,48,Bank Transfer,No,0,Mumbai
f934ce0d-9bf2-4848-a846-2a5fd5f1f4a4,2024-02-02,49,Female,0,699,Finance,"₹35,685","₹30,722",Email Campaign,42,UPI,Yes,0,Mumbai
f2bfbe86-9461-4392-abe2-3f0d6d6093be,2024-04-16,47,Male,1,570,E-Commerce,"₹13,963","₹8,111",Partner Website,36,Bank Transfer,No,3,Mumbai
6ff44570-3d0a-480e-bd06-82c1162dfec0,2024-02-25,27,Female,1,439,Consulting,"₹25,974","₹10,984",Partner Website,32,UPI,Yes,0,Mumbai
883df345-10b3-46fa-a7c4-6c786ed0cc2d,2023-11-20,28,Male,1,240,Finance,"₹41,435","₹98,552",Partner Website,45,Credit Card,No,6,Mumbai
65e172d0-8fe5-4411-9510-35fa6bfd470b,2022-12-17,45,Female,0,695,Manufacturing,"₹1,969","₹94,176",Word of Mouth,42,UPI,No,0,Mumbai
bd4b29fc-8388-48f9-8022-1dc07c6209e6,2023-05-10,51,Female,1,322,E-Commerce,"₹7,792","₹73,328",Instagram Ads,46,Credit Card,No,1,Mumbai
